rxn,p(gender),p(genotype),p(diet),"p(gender,genotype)","p(gender,diet)","p(genotype,diet)","p(gender,genotype,diet)"
r2049,0.19226998966663555,0.6587309365634493,0.8200814425978189,0.1922699896666352,0.5568374181775568,0.26602188849082337,0.027289449698818663
r2050,0.2325569806033029,0.2325569806033025,0.8474530278849755,0.6867108682606142,0.6127097573297687,0.24331547469229636,0.3284466689532121
r2051,0.23255698060330204,0.2325569806033025,0.5226691292146822,0.6867108682606142,0.15726733391116576,1.0,0.5226691292146837
r2052,0.37997591288224897,0.37997591288224897,0.095047496694674,0.08626904631755242,0.036837479664942094,0.8200814425978178,0.26602188849082337
r2053,0.09609990712790006,0.5690799951675936,0.3826967066770892,0.5690799951675936,0.3826967066770931,0.7197958201910005,0.7197958201909995
r2054,0.19494067481237456,0.19494067481237456,0.19055697233156538,0.5113437762983999,0.6463515487868148,0.646351548786813,0.646351548786813
r2055,0.48630984991273296,0.170141553273702,0.4297422961890174,1.0,0.020000235289006713,0.88306767037217,0.6912457295706111
r2056,0.6587309365634493,0.6587309365634493,0.8200814425978145,0.1922699896666352,0.8200814425978145,0.2660218884908242,0.5568374181775606
r2057,0.170141553273702,1.0,0.6127097573297671,1.0,0.6127097573297671,0.24331547469229672,0.24331547469229745
r2058,0.0569398499365917,0.3272868812797856,0.7808037458582757,0.3272868812797856,0.780803745858281,0.7808037458582777,0.7808037458582788
r2059,1.0,1.0,0.6127097573297704,0.170141553273702,0.24331547469229672,0.24331547469229745,0.6127097573297662
r2060,0.37997591288225063,0.08626904631755242,0.5568374181775599,1.0,0.09504749669467184,0.8200814425978178,0.556837418177559
r2061,0.3272868812797856,1.0,0.012844161559044739,0.0569398499365917,0.780803745858281,0.48311746226681423,0.19522821099709795
r2062,0.3272868812797856,0.7417773240157116,0.25565872696260866,0.7417773240157116,0.7197958201910005,0.47066400021985827,0.8952969202475526
r2063,1.0,0.3272868812797856,0.3826967066770909,0.3272868812797856,1.0,0.3826967066770909,0.3826967066770909
r2064,0.5690799951675936,0.5690799951675936,0.3826967066770909,0.5690799951675936,0.7197958201910005,0.11857920715939664,0.7197958201909995
r2065,0.5690799951675936,0.5690799951675936,0.3826967066770909,0.5690799951675936,0.7197958201909984,0.7197958201909995,0.11857920715939702
r2066,1.0,0.42224704126823653,1.0,1.0,1.0,0.5226691292146822,0.15726733391116504
r2067,1.0,1.0,0.7808037458582777,1.0,0.12717348728188005,0.48311746226681423,0.48311746226681423
r2068,0.08626904631755242,1.0,0.5568374181775575,0.37997591288225063,0.26602188849082575,0.1869071501866667,0.8200814425978156
r2069,0.09609990712790006,0.5690799951675936,1.0,0.5690799951675936,1.0,0.2824295364810005,0.28242953648099883
r2070,0.2325569806033025,0.2325569806033025,0.15726733391116063,0.05236953532427902,0.15726733391116576,0.1572673339111648,0.019408409961765228
r2071,0.42224704126823753,0.11552285426683202,0.5226691292146844,1.0,0.089990754154498,0.08999075415449771,0.1572673339111648
r2139_b,0.02983971355940034,1.0,0.11857920715939664,1.0,0.11857920715939702,0.382696706677092,0.38269670667709144
r2139_f,0.02983971355940034,1.0,0.11857920715939664,1.0,0.11857920715939702,0.382696706677092,0.38269670667709144
r2140_b,0.09609990712790006,0.5690799951675936,1.0,0.569079995167592,1.0,0.2824295364810005,0.28242953648100133
r2140_f,0.09609990712790006,0.5690799951675936,1.0,0.569079995167592,1.0,0.2824295364810005,0.28242953648100133
r2141_b,0.6587309365634493,0.03490773729951149,0.09504749669467215,0.6587309365634493,0.2660218884908242,0.2660218884908246,0.8200814425978156
r2141_f,0.6587309365634493,0.03490773729951149,0.09504749669467215,0.6587309365634493,0.2660218884908242,0.2660218884908246,0.8200814425978156
r2142_b,0.4863098499127342,1.0,0.8830676703721665,0.4863098499127342,0.8830676703721676,0.6912457295706103,0.429742296189018
r2142_f,0.4863098499127342,1.0,0.8830676703721665,0.4863098499127342,0.8830676703721676,0.6912457295706103,0.429742296189018
r2143_b,0.3272868812797856,0.32728688127978633,0.3826967066770881,0.32728688127978495,0.3826967066770892,0.3826967066770909,0.3826967066770931
r2143_f,0.3272868812797856,0.32728688127978633,0.3826967066770881,0.32728688127978495,0.3826967066770892,0.3826967066770909,0.3826967066770931
r2145_b,1.0,1.0,0.6127097573297722,0.17014155327370228,0.24331547469229892,0.24331547469229672,0.6127097573297687
r2145_f,1.0,1.0,0.6127097573297722,0.17014155327370228,0.24331547469229892,0.24331547469229672,0.6127097573297687
r2146,0.7087792971610323,0.07091972696277446,0.20141723800042804,0.07091972696277485,0.5722151696507476,0.03167635202407848,0.5722151696507484
r2147,0.3522373897969834,0.7545635621678967,0.9052124297906332,0.12693682116044858,0.7435558850453088,0.5064426832333617,0.9052124297906332
r2148,0.170141553273702,0.4863098499127342,0.11451983463407019,0.4863098499127342,0.88306767037217,0.11451983463407037,0.21783959514058604
r2151,0.17014155327370228,0.17014155327370228,0.6127097573297714,0.170141553273702,0.6127097573297671,0.6127097573297671,0.6127097573297671
r2152,1.0,1.0,0.3284466689532126,1.0,0.24331547469229672,0.6127097573297662,0.04636546017878214
r2153,0.5113437762983999,0.5113437762983999,0.47066400021986093,0.5113437762983972,0.8952969202475526,0.8952969202475526,0.47066400021985827
r2154,0.09609990712790006,0.5690799951675936,0.382696706677092,0.5690799951675936,0.38269670667709144,0.7197958201909995,0.7197958201909995
r2156,0.5690799951675936,0.5690799951675936,0.38269670667709144,0.5690799951675936,0.7197958201909984,0.7197958201909995,0.11857920715939664
r2160,1.0,1.0,0.15726733391116698,0.170141553273702,1.0,1.0,0.15726733391116454
r2163,1.0,0.170141553273702,0.6127097573297671,1.0,0.24331547469229745,0.6127097573297687,0.24331547469229708
r2166,0.4570477844059576,0.4570477844059576,0.38269670667709144,1.0,0.17786505113383705,0.8676095508236162,0.6563271974827499
r2167,0.3272868812797856,0.3272868812797856,0.3826967066770881,0.3272868812797856,0.38269670667709144,0.38269670667709144,0.38269670667708977
r2187,0.3272868812797856,0.3272868812797856,0.38269670667708755,0.32728688127978633,0.38269670667708866,0.3826967066770909,0.38269670667709144
r2193_b,0.1155228542668318,0.42224704126823753,0.8474530278849755,0.42224704126823653,0.13644664093389314,0.3284466689532121,0.3284466689532131
r2193_f,0.1155228542668318,0.42224704126823753,0.8474530278849755,0.42224704126823653,0.13644664093389314,0.3284466689532121,0.3284466689532131
r2194_b,0.5330689974968981,0.218048021488438,0.905212429790632,0.5330689974969008,0.5064426832333617,0.5064426832333617,0.2910417284730169
r2194_f,0.5330689974968981,0.218048021488438,0.905212429790632,0.5330689974969008,0.5064426832333617,0.5064426832333617,0.2910417284730169
r2195_b,0.044417423291024015,1.0,0.88306767037217,0.4863098499127342,0.05109677134428721,0.6912457295706111,0.21783959514058407
r2195_f,0.044417423291024015,1.0,0.88306767037217,0.4863098499127342,0.05109677134428721,0.6912457295706111,0.21783959514058407
r2196_b,1.0,0.5330689974969008,0.5064426832333617,1.0,0.7435558850453077,0.2910417284730169,0.41985412941175915
r2196_f,1.0,0.5330689974969008,0.5064426832333617,1.0,0.7435558850453077,0.2910417284730169,0.41985412941175915
r2197_b,0.7087792971610323,0.7087792971610323,1.0,0.7087792971610323,0.03167635202407837,0.5722151696507484,0.5722151696507476
r2197_f,0.7087792971610323,0.7087792971610323,1.0,0.7087792971610323,0.03167635202407837,0.5722151696507484,0.5722151696507476
r2204,0.3272868812797856,0.3272868812797856,0.38269670667709366,0.3272868812797856,0.382696706677092,0.38269670667709144,0.38269670667708977
r2205,0.32728688127978633,0.3272868812797856,0.3826967066770931,0.3272868812797856,0.3826967066770892,0.3826967066770909,0.38269670667709144
r2206,0.09609990712790006,0.5690799951675936,0.38269670667708977,0.5690799951675936,0.382696706677092,0.7197958201909995,0.7197958201909984
r2207,0.2680388734231275,0.2680388734231275,0.20141723800042957,0.2680388734231275,1.0,1.0,0.2014172380004311
r2208,0.4863098499127342,0.4863098499127342,0.6127097573297671,1.0,0.6127097573297687,0.6127097573297671,1.0
r2209,0.2325569806033025,0.6867108682606142,0.13644664093389378,0.6867108682606142,0.24331547469229745,0.8474530278849755,0.8474530278849755
r2210,0.3272868812797856,0.3272868812797856,0.3826967066770909,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
r2211,0.37997591288224897,0.37997591288224897,0.09504749669467154,1.0,0.2660218884908246,0.266021888490825,0.027289449698818663
r2212,0.11552285426683202,0.42224704126823653,0.6127097573297671,1.0,0.8474530278849766,0.8474530278849755,0.6127097573297671
r2213,0.5690799951675936,0.5690799951675936,1.0,0.5690799951675936,0.28242953648099883,0.2824295364810005,0.2824295364809992
r2214,0.11552285426683245,1.0,0.6127097573297662,0.42224704126823653,0.847453027884972,0.6127097573297671,0.8474530278849743
r2216,0.569079995167592,0.5690799951675936,0.3826967066770892,0.5690799951675936,0.11857920715939702,0.7197958201910005,0.7197958201910005
r2217,1.0,0.029839713559400394,0.11857920715939702,1.0,0.3826967066770909,0.11857920715939664,0.38269670667709144
r2308_b,0.42224704126823653,0.11552285426683202,0.32844666895321023,0.42224704126823653,0.32844666895321023,0.3284466689532126,0.3284466689532126
r2308_f,0.42224704126823653,0.11552285426683202,0.32844666895321023,0.42224704126823653,0.32844666895321023,0.3284466689532126,0.3284466689532126
r2309_b,1.0,0.17014155327370137,0.6127097573297687,1.0,0.24331547469229672,0.6127097573297671,0.2433154746922982
r2309_f,1.0,0.17014155327370137,0.6127097573297687,1.0,0.24331547469229672,0.6127097573297671,0.2433154746922982
r2311_b,0.3272868812797856,0.3272868812797856,0.012844161559044814,0.3272868812797856,0.7808037458582777,0.05635556761622598,0.7808037458582788
r2311_f,0.3272868812797856,0.3272868812797856,0.012844161559044814,0.3272868812797856,0.7808037458582777,0.05635556761622598,0.7808037458582788
r2312_b,0.5690799951675936,0.569079995167592,1.0,0.09609990712789988,0.28242953648100133,0.2824295364809992,1.0
r2312_f,0.5690799951675936,0.569079995167592,1.0,0.09609990712789988,0.28242953648100133,0.2824295364809992,1.0
r2396,0.3272868812797856,0.3272868812797856,0.3826967066770931,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
r2398,0.32728688127978633,0.3272868812797856,0.38269670667709416,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
r2401,0.3272868812797856,0.3272868812797856,0.38269670667708755,0.32728688127978495,0.3826967066770909,0.38269670667709144,0.38269670667708977
r2402,0.3272868812797856,0.3272868812797856,0.38269670667708755,0.32728688127978633,0.38269670667708866,0.3826967066770909,0.38269670667709144
r2405,0.7838862970898245,0.7838862970898245,0.5905326677722185,0.17826480446078002,0.2517900685120476,0.2517900685120484,0.590532667772216
r2406,0.3272868812797856,0.3272868812797856,0.3826967066770931,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
r2407,0.3272868812797856,0.3272868812797856,0.38269670667708755,0.32728688127978495,0.3826967066770909,0.38269670667709144,0.38269670667708977
r2408,0.3272868812797856,0.3272868812797856,0.3826967066770909,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
r2410,0.32728688127978633,0.3272868812797856,0.38269670667709416,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
r2411,0.3272868812797856,0.3272868812797856,0.38269670667708755,0.32728688127978633,0.38269670667708866,0.3826967066770909,0.38269670667709144
r2482,1.0,1.0,0.6127097573297687,0.42224704126823753,0.6127097573297671,0.6127097573297671,0.3284466689532126
r2483,1.0,0.3272868812797856,0.19522821099709944,0.3272868812797856,0.4831174622668149,0.7808037458582777,0.7808037458582777
r2484,0.1922699896666352,0.6587309365634493,0.09504749669467184,0.6587309365634493,0.18690715018666584,0.266021888490825,0.2660218884908246
r2485,0.056939849936591486,0.0569398499365916,0.03167635202407916,0.0569398499365916,0.031676352024078425,0.03167635202407837,0.031676352024078425
r2486,0.32728688127978633,0.3272868812797856,0.38269670667709416,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
r2487,0.37997591288224897,1.0,0.5568374181775568,0.08626904631755242,0.8200814425978145,0.556837418177559,0.095047496694672
r2488,0.3272868812797856,0.3272868812797856,0.8952969202475526,0.7417773240157116,0.3826967066770892,0.7197958201909995,0.47066400021985827
r2489,1.0,1.0,0.3284466689532117,1.0,0.04636546017878174,0.24331547469229745,0.6127097573297671
r2490,0.6867108682606142,0.2325569806033025,0.8474530278849743,0.6867108682606142,0.060185690755689206,0.6127097573297671,0.8474530278849743
r2491,1.0,0.08626904631755242,0.18690715018666756,0.37997591288224897,0.18690715018666526,0.8200814425978178,0.8200814425978178
r2492,0.569079995167592,0.09609990712790006,0.38269670667708977,0.5690799951675936,0.7197958201909995,0.38269670667708977,0.7197958201909995
r2493,0.5113437762983999,1.0,0.8952969202475538,0.19494067481237456,0.47066400021985694,0.7197958201909995,0.8952969202475526
r2494,0.7417773240157116,0.7417773240157116,0.25565872696260905,0.3272868812797856,0.47066400021985894,0.8952969202475526,0.7197958201909995
r2495,0.5113437762983999,1.0,0.2824295364809984,0.5113437762983999,0.646351548786813,0.28242953648099967,0.6463515487868112
r2496,0.7267605003936308,0.2994022088626377,0.42974229618902293,0.0898130810840369,0.8830676703721712,0.6912457295706103,0.2178395951405854
r2506_b,0.5521500811480606,1.0,0.7636281902696468,0.5521500811480606,0.9134136194496445,0.7636281902696458,0.9134136194496457
r2506_f,0.5521500811480606,1.0,0.7636281902696468,0.5521500811480606,0.9134136194496445,0.7636281902696458,0.9134136194496457
r2508_b,1.0,0.4570477844059565,0.38269670667709366,0.0009177420057845928,0.29481939463011925,0.3826967066770909,0.8676095508236162
r2508_f,1.0,0.4570477844059565,0.38269670667709366,0.0009177420057845928,0.29481939463011925,0.3826967066770909,0.8676095508236162
r2509_b,0.2325569806033025,0.6867108682606142,0.8474530278849811,0.05236953532427902,0.6127097573297697,0.8474530278849755,0.3284466689532117
r2509_f,0.2325569806033025,0.6867108682606142,0.8474530278849811,0.05236953532427902,0.6127097573297697,0.8474530278849755,0.3284466689532117
r2511_b,0.5690799951675936,0.09609990712790006,1.0,0.5690799951675936,0.28242953648099967,1.0,0.28242953648099967
r2511_f,0.5690799951675936,0.09609990712790006,1.0,0.5690799951675936,0.28242953648099967,1.0,0.28242953648099967
r2512,0.3272868812797856,0.3272868812797856,0.3826967066770909,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
r2513,0.170141553273702,1.0,0.1572673339111648,1.0,0.15726733391116576,1.0,1.0
r2514_b,1.0,1.0,0.1572673339111648,0.170141553273702,1.0,1.0,0.15726733391116504
r2514_f,1.0,1.0,0.1572673339111648,0.170141553273702,1.0,1.0,0.15726733391116504
r2515,0.3272868812797856,0.3272868812797856,0.38269670667709366,0.3272868812797856,0.382696706677092,0.38269670667709144,0.38269670667708977
r2521_b,0.5521500811480606,1.0,0.7636281902696468,0.5521500811480606,0.9134136194496445,0.7636281902696458,0.9134136194496457
r2521_f,0.5521500811480606,1.0,0.7636281902696468,0.5521500811480606,0.9134136194496445,0.7636281902696458,0.9134136194496457
r2526_b,0.4863098499127342,0.4863098499127342,0.24331547469229928,0.044417423291024015,0.04636546017878198,0.046365460178781896,0.2433154746922982
r2526_f,0.4863098499127342,0.4863098499127342,0.24331547469229928,0.044417423291024015,0.04636546017878198,0.046365460178781896,0.2433154746922982
r2532_b,0.4863098499127342,0.4863098499127342,0.24331547469229928,0.044417423291024015,0.04636546017878198,0.046365460178781896,0.2433154746922982
r2532_f,0.4863098499127342,0.4863098499127342,0.24331547469229928,0.044417423291024015,0.04636546017878198,0.046365460178781896,0.2433154746922982
r2534_b,0.4863098499127342,0.4863098499127342,0.24331547469229928,0.044417423291024015,0.04636546017878198,0.046365460178781896,0.2433154746922982
r2534_f,0.4863098499127342,0.4863098499127342,0.24331547469229928,0.044417423291024015,0.04636546017878198,0.046365460178781896,0.2433154746922982
r2535_b,0.3272868812797856,0.3272868812797856,0.3826967066770909,0.3272868812797856,0.3826967066770909,0.3826967066770909,0.3826967066770909
